occurence_PK,OCC_DATE,OCC_HOUR,OCC_DAY,OCC_MONTH,OCC_YEAR
3353,2008-08-01 04:00:00+00:00,4,1,8,2008
3354,2022-01-04 05:00:00+00:00,5,4,1,2022
3355,2022-01-05 05:00:00+00:00,5,5,1,2022
3356,2022-01-06 05:00:00+00:00,5,6,1,2022
3357,2022-01-07 05:00:00+00:00,5,7,1,2022
3358,2022-01-08 05:00:00+00:00,5,8,1,2022
3359,2022-01-09 05:00:00+00:00,5,9,1,2022
3360,2022-01-10 05:00:00+00:00,5,10,1,2022
3361,2022-01-11 05:00:00+00:00,5,11,1,2022
3362,2022-01-12 05:00:00+00:00,5,12,1,2022
3363,2022-01-13 05:00:00+00:00,5,13,1,2022
3364,2022-01-14 05:00:00+00:00,5,14,1,2022
3365,2022-01-15 05:00:00+00:00,5,15,1,2022
3366,2022-01-16 05:00:00+00:00,5,16,1,2022
3367,2022-01-17 05:00:00+00:00,5,17,1,2022
3368,2022-01-18 05:00:00+00:00,5,18,1,2022
3369,2022-01-19 05:00:00+00:00,5,19,1,2022
3370,2022-01-20 05:00:00+00:00,5,20,1,2022
3371,2022-01-21 05:00:00+00:00,5,21,1,2022
3372,2022-01-22 05:00:00+00:00,5,22,1,2022
3373,2022-01-23 05:00:00+00:00,5,23,1,2022
3374,2022-01-24 05:00:00+00:00,5,24,1,2022
3375,2022-01-25 05:00:00+00:00,5,25,1,2022
3376,2007-03-01 05:00:00+00:00,5,1,3,2007
3377,2022-01-26 05:00:00+00:00,5,26,1,2022
3378,2022-01-27 05:00:00+00:00,5,27,1,2022
3379,2022-01-28 05:00:00+00:00,5,28,1,2022
3380,2022-01-29 05:00:00+00:00,5,29,1,2022
3381,2022-01-30 05:00:00+00:00,5,30,1,2022
3382,2022-01-31 05:00:00+00:00,5,31,1,2022
3383,2022-02-01 05:00:00+00:00,5,1,2,2022
3384,2022-02-02 05:00:00+00:00,5,2,2,2022
3385,2022-02-03 05:00:00+00:00,5,3,2,2022
3386,2022-02-04 05:00:00+00:00,5,4,2,2022
3387,2022-02-05 05:00:00+00:00,5,5,2,2022
3388,2022-02-06 05:00:00+00:00,5,6,2,2022
3389,2022-02-07 05:00:00+00:00,5,7,2,2022
3390,2022-02-08 05:00:00+00:00,5,8,2,2022
3391,2022-02-09 05:00:00+00:00,5,9,2,2022
3392,2022-02-10 05:00:00+00:00,5,10,2,2022
3393,2022-02-11 05:00:00+00:00,5,11,2,2022
3394,2002-02-10 05:00:00+00:00,5,10,2,2002
3395,2022-02-12 05:00:00+00:00,5,12,2,2022
3396,2022-02-13 05:00:00+00:00,5,13,2,2022
3397,2022-02-14 05:00:00+00:00,5,14,2,2022
3398,2022-02-15 05:00:00+00:00,5,15,2,2022
3399,2022-02-16 05:00:00+00:00,5,16,2,2022
3400,2022-02-17 05:00:00+00:00,5,17,2,2022
3401,2022-02-18 05:00:00+00:00,5,18,2,2022
3402,2022-02-19 05:00:00+00:00,5,19,2,2022
3403,2022-02-20 05:00:00+00:00,5,20,2,2022
3404,2022-02-21 05:00:00+00:00,5,21,2,2022
3405,2022-02-22 05:00:00+00:00,5,22,2,2022
3406,2022-02-23 05:00:00+00:00,5,23,2,2022
3407,2008-12-24 05:00:00+00:00,5,24,12,2008
3408,2022-02-24 05:00:00+00:00,5,24,2,2022
3409,2022-02-25 05:00:00+00:00,5,25,2,2022
3410,2009-11-27 05:00:00+00:00,5,27,11,2009
3411,2022-02-26 05:00:00+00:00,5,26,2,2022
3412,2022-02-27 05:00:00+00:00,5,27,2,2022
3413,2022-02-28 05:00:00+00:00,5,28,2,2022
3414,2022-03-01 05:00:00+00:00,5,1,3,2022
3415,2022-03-02 05:00:00+00:00,5,2,3,2022
3416,2022-03-03 05:00:00+00:00,5,3,3,2022
3417,2022-03-04 05:00:00+00:00,5,4,3,2022
3418,2022-03-05 05:00:00+00:00,5,5,3,2022
3419,2022-03-06 05:00:00+00:00,5,6,3,2022
3420,2022-03-07 05:00:00+00:00,5,7,3,2022
3421,2022-03-08 05:00:00+00:00,5,8,3,2022
3422,2022-03-09 05:00:00+00:00,5,9,3,2022
3423,2002-03-05 05:00:00+00:00,5,5,3,2002
3424,2022-03-10 05:00:00+00:00,5,10,3,2022
3425,2022-03-11 05:00:00+00:00,5,11,3,2022
3426,2022-03-12 05:00:00+00:00,5,12,3,2022
3427,2022-03-13 05:00:00+00:00,5,13,3,2022
3428,2022-03-14 04:00:00+00:00,4,14,3,2022
3429,2022-03-15 04:00:00+00:00,4,15,3,2022
3430,2022-03-16 04:00:00+00:00,4,16,3,2022
3431,2022-03-17 04:00:00+00:00,4,17,3,2022
3432,2022-03-18 04:00:00+00:00,4,18,3,2022
3433,2022-03-19 04:00:00+00:00,4,19,3,2022
3434,2022-03-20 04:00:00+00:00,4,20,3,2022
3435,2022-03-21 04:00:00+00:00,4,21,3,2022
3436,2022-03-22 04:00:00+00:00,4,22,3,2022
3437,2022-03-23 04:00:00+00:00,4,23,3,2022
3438,2022-03-24 04:00:00+00:00,4,24,3,2022
3439,2022-03-25 04:00:00+00:00,4,25,3,2022
3440,2022-03-26 04:00:00+00:00,4,26,3,2022
3441,2022-03-27 04:00:00+00:00,4,27,3,2022
3442,2022-03-28 04:00:00+00:00,4,28,3,2022
3443,2022-03-29 04:00:00+00:00,4,29,3,2022
3444,2022-03-30 04:00:00+00:00,4,30,3,2022
3445,2022-03-31 04:00:00+00:00,4,31,3,2022
3446,2022-04-01 04:00:00+00:00,4,1,4,2022
3447,2022-04-02 04:00:00+00:00,4,2,4,2022
3448,2022-04-03 04:00:00+00:00,4,3,4,2022
3449,2022-04-04 04:00:00+00:00,4,4,4,2022
3450,2022-04-05 04:00:00+00:00,4,5,4,2022
3451,2022-04-06 04:00:00+00:00,4,6,4,2022
3452,2022-04-07 04:00:00+00:00,4,7,4,2022
3453,2022-04-08 04:00:00+00:00,4,8,4,2022
3454,2022-04-09 04:00:00+00:00,4,9,4,2022
3455,2022-04-10 04:00:00+00:00,4,10,4,2022
3456,2022-04-11 04:00:00+00:00,4,11,4,2022
3457,2022-04-12 04:00:00+00:00,4,12,4,2022
3458,2022-04-13 04:00:00+00:00,4,13,4,2022
3459,2022-04-14 04:00:00+00:00,4,14,4,2022
3460,2022-04-15 04:00:00+00:00,4,15,4,2022
3461,2022-04-16 04:00:00+00:00,4,16,4,2022
3462,2022-04-17 04:00:00+00:00,4,17,4,2022
3463,2002-02-14 05:00:00+00:00,5,14,2,2002
3464,2022-04-18 04:00:00+00:00,4,18,4,2022
3465,2022-04-19 04:00:00+00:00,4,19,4,2022
3466,2022-04-20 04:00:00+00:00,4,20,4,2022
3467,2022-04-21 04:00:00+00:00,4,21,4,2022
3468,2022-04-22 04:00:00+00:00,4,22,4,2022
3469,2022-04-23 04:00:00+00:00,4,23,4,2022
3470,2022-04-24 04:00:00+00:00,4,24,4,2022
3471,2022-04-25 04:00:00+00:00,4,25,4,2022
3472,2022-04-26 04:00:00+00:00,4,26,4,2022
3473,2022-04-27 04:00:00+00:00,4,27,4,2022
3474,2022-04-28 04:00:00+00:00,4,28,4,2022
3475,2022-04-29 04:00:00+00:00,4,29,4,2022
3476,2022-04-30 04:00:00+00:00,4,30,4,2022
3477,2022-05-01 04:00:00+00:00,4,1,5,2022
3478,1993-10-28 04:00:00+00:00,4,28,10,1993
3479,2022-05-02 04:00:00+00:00,4,2,5,2022
3480,2022-05-03 04:00:00+00:00,4,3,5,2022
3481,2022-05-04 04:00:00+00:00,4,4,5,2022
3482,2022-05-05 04:00:00+00:00,4,5,5,2022
3483,2022-05-06 04:00:00+00:00,4,6,5,2022
3484,2022-05-07 04:00:00+00:00,4,7,5,2022
3485,2022-05-08 04:00:00+00:00,4,8,5,2022
3486,2022-05-09 04:00:00+00:00,4,9,5,2022
3487,2022-05-10 04:00:00+00:00,4,10,5,2022
3488,2022-05-11 04:00:00+00:00,4,11,5,2022
3489,2022-05-12 04:00:00+00:00,4,12,5,2022
3490,2022-05-13 04:00:00+00:00,4,13,5,2022
3491,2022-05-14 04:00:00+00:00,4,14,5,2022
3492,2022-05-15 04:00:00+00:00,4,15,5,2022
3493,2022-05-16 04:00:00+00:00,4,16,5,2022
3494,2022-05-17 04:00:00+00:00,4,17,5,2022
3495,2022-05-18 04:00:00+00:00,4,18,5,2022
3496,2022-05-19 04:00:00+00:00,4,19,5,2022
3497,2022-05-20 04:00:00+00:00,4,20,5,2022
3498,2022-05-21 04:00:00+00:00,4,21,5,2022
3499,2022-05-22 04:00:00+00:00,4,22,5,2022
3500,2022-05-23 04:00:00+00:00,4,23,5,2022
3501,2022-05-24 04:00:00+00:00,4,24,5,2022
3502,2022-05-25 04:00:00+00:00,4,25,5,2022
3503,2022-05-26 04:00:00+00:00,4,26,5,2022
3504,2022-05-27 04:00:00+00:00,4,27,5,2022
3505,2022-05-28 04:00:00+00:00,4,28,5,2022
3506,2022-05-29 04:00:00+00:00,4,29,5,2022
3507,2022-05-30 04:00:00+00:00,4,30,5,2022
3508,2022-05-31 04:00:00+00:00,4,31,5,2022
3509,2022-06-01 04:00:00+00:00,4,1,6,2022
3510,2022-06-02 04:00:00+00:00,4,2,6,2022
3511,2022-06-03 04:00:00+00:00,4,3,6,2022
3512,2022-06-04 04:00:00+00:00,4,4,6,2022
3513,2022-06-05 04:00:00+00:00,4,5,6,2022
3514,2022-06-06 04:00:00+00:00,4,6,6,2022
3515,2022-06-07 04:00:00+00:00,4,7,6,2022
3516,2022-06-08 04:00:00+00:00,4,8,6,2022
3517,2022-06-09 04:00:00+00:00,4,9,6,2022
3518,2022-06-10 04:00:00+00:00,4,10,6,2022
3519,2022-06-11 04:00:00+00:00,4,11,6,2022
3520,2022-06-12 04:00:00+00:00,4,12,6,2022
3521,1998-08-01 04:00:00+00:00,4,1,8,1998
3522,2022-06-13 04:00:00+00:00,4,13,6,2022
3523,2022-06-14 04:00:00+00:00,4,14,6,2022
3524,2022-06-15 04:00:00+00:00,4,15,6,2022
3525,2022-06-16 04:00:00+00:00,4,16,6,2022
3526,2022-06-17 04:00:00+00:00,4,17,6,2022
3527,2022-06-18 04:00:00+00:00,4,18,6,2022
3528,2022-06-19 04:00:00+00:00,4,19,6,2022
3529,2022-06-20 04:00:00+00:00,4,20,6,2022
3530,2022-06-21 04:00:00+00:00,4,21,6,2022
3531,2022-06-22 04:00:00+00:00,4,22,6,2022
3532,2022-06-23 04:00:00+00:00,4,23,6,2022
3533,2022-06-24 04:00:00+00:00,4,24,6,2022
3534,2022-06-25 04:00:00+00:00,4,25,6,2022
3535,2022-06-26 04:00:00+00:00,4,26,6,2022
3536,2022-06-27 04:00:00+00:00,4,27,6,2022
3537,2022-06-28 04:00:00+00:00,4,28,6,2022
3538,2022-06-29 04:00:00+00:00,4,29,6,2022
3539,2022-06-30 04:00:00+00:00,4,30,6,2022
3540,2001-02-01 05:00:00+00:00,5,1,2,2001
3541,2022-07-01 04:00:00+00:00,4,1,7,2022
3542,2022-07-02 04:00:00+00:00,4,2,7,2022
3543,2022-07-03 04:00:00+00:00,4,3,7,2022
3544,2022-07-04 04:00:00+00:00,4,4,7,2022
3545,2022-07-05 04:00:00+00:00,4,5,7,2022
3546,2022-07-06 04:00:00+00:00,4,6,7,2022
3547,2022-07-07 04:00:00+00:00,4,7,7,2022
3548,2022-07-08 04:00:00+00:00,4,8,7,2022
3549,2022-07-09 04:00:00+00:00,4,9,7,2022
3550,2009-08-29 04:00:00+00:00,4,29,8,2009
3551,2022-07-10 04:00:00+00:00,4,10,7,2022
3552,2022-07-11 04:00:00+00:00,4,11,7,2022
3553,2022-07-12 04:00:00+00:00,4,12,7,2022
3554,2022-07-13 04:00:00+00:00,4,13,7,2022
3555,2022-07-14 04:00:00+00:00,4,14,7,2022
3556,2022-07-15 04:00:00+00:00,4,15,7,2022
3557,2022-07-16 04:00:00+00:00,4,16,7,2022
3558,2022-07-17 04:00:00+00:00,4,17,7,2022
3559,2022-07-18 04:00:00+00:00,4,18,7,2022
3560,2022-07-19 04:00:00+00:00,4,19,7,2022
3561,2022-07-20 04:00:00+00:00,4,20,7,2022
3562,2010-12-31 05:00:00+00:00,5,31,12,2010
3563,2022-07-21 04:00:00+00:00,4,21,7,2022
3564,2022-07-22 04:00:00+00:00,4,22,7,2022
3565,2022-07-23 04:00:00+00:00,4,23,7,2022
3566,2022-07-24 04:00:00+00:00,4,24,7,2022
3567,2022-07-25 04:00:00+00:00,4,25,7,2022
3568,2022-07-26 04:00:00+00:00,4,26,7,2022
3569,2022-07-27 04:00:00+00:00,4,27,7,2022
3570,2022-07-28 04:00:00+00:00,4,28,7,2022
3571,2022-07-29 04:00:00+00:00,4,29,7,2022
3572,2022-07-30 04:00:00+00:00,4,30,7,2022
3573,2022-07-31 04:00:00+00:00,4,31,7,2022
3574,2022-08-01 04:00:00+00:00,4,1,8,2022
3575,2022-08-02 04:00:00+00:00,4,2,8,2022
3576,2022-08-03 04:00:00+00:00,4,3,8,2022
3577,2022-08-04 04:00:00+00:00,4,4,8,2022
3578,2022-08-05 04:00:00+00:00,4,5,8,2022
3579,2022-08-06 04:00:00+00:00,4,6,8,2022
3580,2022-08-07 04:00:00+00:00,4,7,8,2022
3581,2022-08-08 04:00:00+00:00,4,8,8,2022
3582,2022-08-09 04:00:00+00:00,4,9,8,2022
3583,2022-08-10 04:00:00+00:00,4,10,8,2022
3584,2022-08-11 04:00:00+00:00,4,11,8,2022
3585,2022-08-12 04:00:00+00:00,4,12,8,2022
3586,2022-08-13 04:00:00+00:00,4,13,8,2022
3587,2022-08-14 04:00:00+00:00,4,14,8,2022
3588,2013-01-14 05:00:00+00:00,5,14,1,2013
3589,2022-08-15 04:00:00+00:00,4,15,8,2022
3590,2012-08-11 04:00:00+00:00,4,11,8,2012
3591,2022-08-16 04:00:00+00:00,4,16,8,2022
3592,2022-08-17 04:00:00+00:00,4,17,8,2022
3593,2022-08-18 04:00:00+00:00,4,18,8,2022
3594,2022-08-19 04:00:00+00:00,4,19,8,2022
3595,2022-08-20 04:00:00+00:00,4,20,8,2022
3596,2022-08-21 04:00:00+00:00,4,21,8,2022
3597,2022-08-22 04:00:00+00:00,4,22,8,2022
3598,2022-08-23 04:00:00+00:00,4,23,8,2022
3599,2022-08-24 04:00:00+00:00,4,24,8,2022
3600,2022-08-25 04:00:00+00:00,4,25,8,2022
3601,2022-08-26 04:00:00+00:00,4,26,8,2022
3602,2022-08-27 04:00:00+00:00,4,27,8,2022
3603,2022-08-28 04:00:00+00:00,4,28,8,2022
3604,2022-08-29 04:00:00+00:00,4,29,8,2022
3605,2022-08-30 04:00:00+00:00,4,30,8,2022
3606,2022-08-31 04:00:00+00:00,4,31,8,2022
3607,2022-09-01 04:00:00+00:00,4,1,9,2022
3608,2022-09-02 04:00:00+00:00,4,2,9,2022
3609,2022-09-03 04:00:00+00:00,4,3,9,2022
3610,2022-09-04 04:00:00+00:00,4,4,9,2022
3611,2022-09-05 04:00:00+00:00,4,5,9,2022
3612,2022-09-06 04:00:00+00:00,4,6,9,2022
3613,2022-09-07 04:00:00+00:00,4,7,9,2022
3614,2022-09-08 04:00:00+00:00,4,8,9,2022
3615,2022-09-09 04:00:00+00:00,4,9,9,2022
3616,2022-09-10 04:00:00+00:00,4,10,9,2022
3617,2022-09-11 04:00:00+00:00,4,11,9,2022
3618,2022-09-12 04:00:00+00:00,4,12,9,2022
3619,2022-09-13 04:00:00+00:00,4,13,9,2022
3620,2022-09-14 04:00:00+00:00,4,14,9,2022
3621,2022-09-15 04:00:00+00:00,4,15,9,2022
3622,2022-09-16 04:00:00+00:00,4,16,9,2022
3623,2022-09-17 04:00:00+00:00,4,17,9,2022
3624,2022-09-18 04:00:00+00:00,4,18,9,2022
3625,2022-09-19 04:00:00+00:00,4,19,9,2022
3626,2022-09-20 04:00:00+00:00,4,20,9,2022
3627,2022-09-21 04:00:00+00:00,4,21,9,2022
3628,2022-09-22 04:00:00+00:00,4,22,9,2022
3629,2022-09-23 04:00:00+00:00,4,23,9,2022
3630,2022-09-24 04:00:00+00:00,4,24,9,2022
3631,2022-09-25 04:00:00+00:00,4,25,9,2022
3632,2022-09-26 04:00:00+00:00,4,26,9,2022
3633,2022-09-27 04:00:00+00:00,4,27,9,2022
3634,2022-09-28 04:00:00+00:00,4,28,9,2022
3635,2022-09-29 04:00:00+00:00,4,29,9,2022
3636,2022-09-30 04:00:00+00:00,4,30,9,2022
3637,2022-10-01 04:00:00+00:00,4,1,10,2022
3638,2022-10-02 04:00:00+00:00,4,2,10,2022
3639,2022-10-03 04:00:00+00:00,4,3,10,2022
3640,2022-10-04 04:00:00+00:00,4,4,10,2022
3641,2022-10-05 04:00:00+00:00,4,5,10,2022
3642,2022-10-06 04:00:00+00:00,4,6,10,2022
3643,2022-10-07 04:00:00+00:00,4,7,10,2022
3644,2022-10-08 04:00:00+00:00,4,8,10,2022
3645,2022-10-09 04:00:00+00:00,4,9,10,2022
3646,2022-10-10 04:00:00+00:00,4,10,10,2022
3647,2022-10-11 04:00:00+00:00,4,11,10,2022
3648,1967-12-28 05:00:00+00:00,5,28,12,1967
3649,2022-10-12 04:00:00+00:00,4,12,10,2022
3650,2022-10-13 04:00:00+00:00,4,13,10,2022
3651,2022-10-14 04:00:00+00:00,4,14,10,2022
3652,2022-10-15 04:00:00+00:00,4,15,10,2022
3653,2022-10-16 04:00:00+00:00,4,16,10,2022
3654,2022-10-17 04:00:00+00:00,4,17,10,2022
3655,2022-10-18 04:00:00+00:00,4,18,10,2022
3656,2022-10-19 04:00:00+00:00,4,19,10,2022
3657,2022-10-20 04:00:00+00:00,4,20,10,2022
3658,2022-10-21 04:00:00+00:00,4,21,10,2022
3659,2022-10-22 04:00:00+00:00,4,22,10,2022
3660,2022-10-23 04:00:00+00:00,4,23,10,2022
3661,2022-10-24 04:00:00+00:00,4,24,10,2022
3662,2022-10-25 04:00:00+00:00,4,25,10,2022
3663,2022-10-26 04:00:00+00:00,4,26,10,2022
3664,2022-10-27 04:00:00+00:00,4,27,10,2022
3665,2022-10-28 04:00:00+00:00,4,28,10,2022
3666,2022-10-29 04:00:00+00:00,4,29,10,2022
3667,2022-10-30 04:00:00+00:00,4,30,10,2022
3668,2022-10-31 04:00:00+00:00,4,31,10,2022
3669,2022-11-01 04:00:00+00:00,4,1,11,2022
3670,2022-11-02 04:00:00+00:00,4,2,11,2022
3671,2022-11-03 04:00:00+00:00,4,3,11,2022
3672,2022-11-04 04:00:00+00:00,4,4,11,2022
3673,2022-11-05 04:00:00+00:00,4,5,11,2022
3674,2022-11-06 04:00:00+00:00,4,6,11,2022
3675,2022-11-07 05:00:00+00:00,5,7,11,2022
3676,2022-11-08 05:00:00+00:00,5,8,11,2022
3677,2022-11-09 05:00:00+00:00,5,9,11,2022
3678,2022-11-10 05:00:00+00:00,5,10,11,2022
3679,2022-11-11 05:00:00+00:00,5,11,11,2022
3680,2022-11-12 05:00:00+00:00,5,12,11,2022
3681,2022-11-13 05:00:00+00:00,5,13,11,2022
3682,2022-11-14 05:00:00+00:00,5,14,11,2022
3683,2022-11-15 05:00:00+00:00,5,15,11,2022
3684,2022-11-16 05:00:00+00:00,5,16,11,2022
3685,2022-11-17 05:00:00+00:00,5,17,11,2022
3686,2022-11-18 05:00:00+00:00,5,18,11,2022
3687,2022-11-19 05:00:00+00:00,5,19,11,2022
3688,2022-11-20 05:00:00+00:00,5,20,11,2022
3689,2022-11-21 05:00:00+00:00,5,21,11,2022
3690,2022-11-22 05:00:00+00:00,5,22,11,2022
3691,2022-11-23 05:00:00+00:00,5,23,11,2022
3692,2022-11-24 05:00:00+00:00,5,24,11,2022
3693,2022-11-25 05:00:00+00:00,5,25,11,2022
3694,2022-11-26 05:00:00+00:00,5,26,11,2022
3695,2022-11-27 05:00:00+00:00,5,27,11,2022
3696,2022-11-28 05:00:00+00:00,5,28,11,2022
3697,2022-11-29 05:00:00+00:00,5,29,11,2022
3698,2022-11-30 05:00:00+00:00,5,30,11,2022
3699,2022-12-01 05:00:00+00:00,5,1,12,2022
3700,2022-12-02 05:00:00+00:00,5,2,12,2022
3701,2022-12-03 05:00:00+00:00,5,3,12,2022
3702,2022-12-04 05:00:00+00:00,5,4,12,2022
3703,2022-12-05 05:00:00+00:00,5,5,12,2022
3704,2022-12-06 05:00:00+00:00,5,6,12,2022
3705,2022-12-07 05:00:00+00:00,5,7,12,2022
3706,2022-12-08 05:00:00+00:00,5,8,12,2022
3707,2022-12-09 05:00:00+00:00,5,9,12,2022
3708,2022-12-10 05:00:00+00:00,5,10,12,2022
3709,2022-12-11 05:00:00+00:00,5,11,12,2022
3710,2022-12-12 05:00:00+00:00,5,12,12,2022
3711,2022-12-13 05:00:00+00:00,5,13,12,2022
3712,2022-12-14 05:00:00+00:00,5,14,12,2022
3713,2022-12-15 05:00:00+00:00,5,15,12,2022
3714,2022-12-16 05:00:00+00:00,5,16,12,2022
3715,2022-12-17 05:00:00+00:00,5,17,12,2022
3716,2022-12-18 05:00:00+00:00,5,18,12,2022
3717,2022-12-19 05:00:00+00:00,5,19,12,2022
3718,2022-12-20 05:00:00+00:00,5,20,12,2022
3719,2022-12-21 05:00:00+00:00,5,21,12,2022
3720,2022-12-22 05:00:00+00:00,5,22,12,2022
3721,2022-12-23 05:00:00+00:00,5,23,12,2022
3722,2022-12-24 05:00:00+00:00,5,24,12,2022
3723,2022-12-25 05:00:00+00:00,5,25,12,2022
3724,2022-12-26 05:00:00+00:00,5,26,12,2022
3725,2022-12-27 05:00:00+00:00,5,27,12,2022
3726,2022-12-28 05:00:00+00:00,5,28,12,2022
3727,2022-12-29 05:00:00+00:00,5,29,12,2022
3728,2022-12-30 05:00:00+00:00,5,30,12,2022
3729,2022-12-31 05:00:00+00:00,5,31,12,2022
3730,2023-01-01 05:00:00+00:00,5,1,1,2023
3731,2023-01-02 05:00:00+00:00,5,2,1,2023
3732,2023-01-03 05:00:00+00:00,5,3,1,2023
3733,2023-01-04 05:00:00+00:00,5,4,1,2023
3734,2023-01-05 05:00:00+00:00,5,5,1,2023
3735,2023-01-06 05:00:00+00:00,5,6,1,2023
3736,2023-01-07 05:00:00+00:00,5,7,1,2023
3737,2023-01-08 05:00:00+00:00,5,8,1,2023
3738,2023-01-09 05:00:00+00:00,5,9,1,2023
3739,2023-01-10 05:00:00+00:00,5,10,1,2023
3740,2023-01-11 05:00:00+00:00,5,11,1,2023
3741,2023-01-12 05:00:00+00:00,5,12,1,2023
3742,2023-01-13 05:00:00+00:00,5,13,1,2023
3743,2023-01-14 05:00:00+00:00,5,14,1,2023
3744,2023-01-15 05:00:00+00:00,5,15,1,2023
3745,2023-01-16 05:00:00+00:00,5,16,1,2023
3746,2023-01-17 05:00:00+00:00,5,17,1,2023
3747,2023-01-18 05:00:00+00:00,5,18,1,2023
3748,2023-01-19 05:00:00+00:00,5,19,1,2023
3749,2023-01-20 05:00:00+00:00,5,20,1,2023
3750,2023-01-21 05:00:00+00:00,5,21,1,2023
3751,2023-01-22 05:00:00+00:00,5,22,1,2023
3752,2023-01-23 05:00:00+00:00,5,23,1,2023
3753,2023-01-24 05:00:00+00:00,5,24,1,2023
3754,2023-01-25 05:00:00+00:00,5,25,1,2023
3755,2023-01-26 05:00:00+00:00,5,26,1,2023
3756,2023-01-27 05:00:00+00:00,5,27,1,2023
3757,2023-01-28 05:00:00+00:00,5,28,1,2023
3758,2023-01-29 05:00:00+00:00,5,29,1,2023
3759,2023-01-30 05:00:00+00:00,5,30,1,2023
3760,2023-01-31 05:00:00+00:00,5,31,1,2023
3761,2023-02-01 05:00:00+00:00,5,1,2,2023
3762,2023-02-02 05:00:00+00:00,5,2,2,2023
3763,2006-01-15 05:00:00+00:00,5,15,1,2006
3764,2023-02-03 05:00:00+00:00,5,3,2,2023
3765,2023-02-04 05:00:00+00:00,5,4,2,2023
3766,2023-02-05 05:00:00+00:00,5,5,2,2023
3767,2023-02-06 05:00:00+00:00,5,6,2,2023
3768,2023-02-07 05:00:00+00:00,5,7,2,2023
3769,2023-02-08 05:00:00+00:00,5,8,2,2023
3770,2023-02-09 05:00:00+00:00,5,9,2,2023
3771,2023-02-10 05:00:00+00:00,5,10,2,2023
3772,2023-02-11 05:00:00+00:00,5,11,2,2023
3773,2023-02-12 05:00:00+00:00,5,12,2,2023
3774,2023-02-13 05:00:00+00:00,5,13,2,2023
3775,2023-02-14 05:00:00+00:00,5,14,2,2023
3776,2023-02-15 05:00:00+00:00,5,15,2,2023
3777,2023-02-16 05:00:00+00:00,5,16,2,2023
3778,2023-02-17 05:00:00+00:00,5,17,2,2023
3779,2023-02-18 05:00:00+00:00,5,18,2,2023
3780,2023-02-19 05:00:00+00:00,5,19,2,2023
3781,2023-02-20 05:00:00+00:00,5,20,2,2023
3782,2023-02-21 05:00:00+00:00,5,21,2,2023
3783,2023-02-22 05:00:00+00:00,5,22,2,2023
3784,2023-02-23 05:00:00+00:00,5,23,2,2023
3785,2023-02-24 05:00:00+00:00,5,24,2,2023
3786,2023-02-25 05:00:00+00:00,5,25,2,2023
3787,2023-02-26 05:00:00+00:00,5,26,2,2023
3788,2023-02-27 05:00:00+00:00,5,27,2,2023
3789,2023-02-28 05:00:00+00:00,5,28,2,2023
3790,2005-11-01 05:00:00+00:00,5,1,11,2005
3791,2023-03-01 05:00:00+00:00,5,1,3,2023
3792,2023-03-02 05:00:00+00:00,5,2,3,2023
3793,2023-03-03 05:00:00+00:00,5,3,3,2023
3794,2023-03-04 05:00:00+00:00,5,4,3,2023
3795,2023-03-05 05:00:00+00:00,5,5,3,2023
3796,2023-03-06 05:00:00+00:00,5,6,3,2023
3797,2023-03-07 05:00:00+00:00,5,7,3,2023
3798,2023-03-08 05:00:00+00:00,5,8,3,2023
3799,2023-03-09 05:00:00+00:00,5,9,3,2023
3800,2023-03-10 05:00:00+00:00,5,10,3,2023
3801,2023-03-11 05:00:00+00:00,5,11,3,2023
3802,2023-03-12 05:00:00+00:00,5,12,3,2023
3803,2023-03-13 04:00:00+00:00,4,13,3,2023
3804,2023-03-14 04:00:00+00:00,4,14,3,2023
3805,2023-03-15 04:00:00+00:00,4,15,3,2023
3806,2023-03-16 04:00:00+00:00,4,16,3,2023
3807,2023-03-17 04:00:00+00:00,4,17,3,2023
3808,2023-03-18 04:00:00+00:00,4,18,3,2023
3809,2023-03-19 04:00:00+00:00,4,19,3,2023
3810,2023-03-20 04:00:00+00:00,4,20,3,2023
3811,2023-03-21 04:00:00+00:00,4,21,3,2023
3812,2023-03-22 04:00:00+00:00,4,22,3,2023
3813,2023-03-23 04:00:00+00:00,4,23,3,2023
3814,2023-03-24 04:00:00+00:00,4,24,3,2023
3815,2023-03-25 04:00:00+00:00,4,25,3,2023
3816,2023-03-26 04:00:00+00:00,4,26,3,2023
3817,2023-03-27 04:00:00+00:00,4,27,3,2023
3818,2023-03-28 04:00:00+00:00,4,28,3,2023
3819,2023-03-29 04:00:00+00:00,4,29,3,2023
3820,2023-03-30 04:00:00+00:00,4,30,3,2023
3821,2023-03-31 04:00:00+00:00,4,31,3,2023
3822,2006-05-01 04:00:00+00:00,4,1,5,2006
3823,2023-04-01 04:00:00+00:00,4,1,4,2023
3824,2023-04-02 04:00:00+00:00,4,2,4,2023
3825,2023-04-03 04:00:00+00:00,4,3,4,2023
3826,2023-04-04 04:00:00+00:00,4,4,4,2023
3827,2023-04-05 04:00:00+00:00,4,5,4,2023
3828,2023-04-06 04:00:00+00:00,4,6,4,2023
3829,2023-04-07 04:00:00+00:00,4,7,4,2023
3830,2023-04-08 04:00:00+00:00,4,8,4,2023
3831,2023-04-09 04:00:00+00:00,4,9,4,2023
3832,2023-04-10 04:00:00+00:00,4,10,4,2023
3833,2023-04-11 04:00:00+00:00,4,11,4,2023
